id,venueId,toss.elected,toss.winner,team1Id,team2Id,matchDate,matchEndDate,matchDateMs,matchEndDateMs,matchStatus_outcome,matchStatus_text,description,matchSummary,matchType,tournamentLabel,oversLimit,totalBalls,isLimitedOvers,match.summary
6883,373,"New Zealand, who chose to bat",New Zealand,8349,8350,2017-10-25T13:30:00+0530,2017-10-25T23:00:00+0530,1508920000000.0,1508950000000.0,A,India won by 6 wickets,2nd ODI,,ODI,India v New Zealand 2017,50,,True,
6884,131,"New Zealand, who chose to field",New Zealand,8367,8368,2017-10-29T13:30:00+0530,2017-10-29T23:00:00+0530,1509260000000.0,1509300000000.0,A,India won by 6 runs (India won the series 2-1),3rd ODI,India won by 6 runs (India won the series 2-1),ODI,India v New Zealand 2017,50,,True,India won by 6 runs (India won the series 2-1)
7129,37,"Scotland, who chose to field",Scotland,8427,8428,2017-11-24T10:00:00+0400,2017-11-24T23:00:00+0400,1511500000000.0,1511550000000.0,A,Scotland win by 6 wickets,1st ODI,Scotland win by 6 wickets,ODI,Scotland v Papua New Guinea in UAE 2017,50,,True,Scotland win by 6 wickets
7130,37,"Scotland, who chose to field",Scotland,8431,8432,2017-11-25T10:00:00+0400,2017-11-25T23:00:00+0400,1511590000000.0,1511640000000.0,A,Scotland win by 4 wickets,2nd ODI,,ODI,Scotland v Papua New Guinea in UAE 2017,50,,True,
7179,104,"Ireland, who chose to field",Ireland,8453,8454,2017-12-05T14:30:00+0400,2017-12-05T23:00:00+0400,1512470000000.0,1512500000000.0,A,Afghanistan won by 138 runs,1st ODI,,ODI,Afghanistan v Ireland 2017,50,,True,
7111,128,"Papua New Guinea, who chose to field",Papua New Guinea,8455,8456,2017-12-06T09:30:00+0400,2017-12-06T23:00:00+0400,1512540000000.0,1512590000000.0,A,Hong Kong win by 23 runs,1st ODI,Papua New Guinea need 24 runs to win from 3.0 overs,ODI,"World Cricket League Championship, 2015-2017",50,,True,Papua New Guinea need 24 runs to win from 3.0 overs
7180,104,"Ireland, who chose to bat",Ireland,8459,8460,2017-12-07T14:30:00+0400,2017-12-07T23:00:00+0400,1512640000000.0,1512670000000.0,B,Ireland won by 51 runs,2nd ODI,,ODI,Afghanistan v Ireland 2017,50,,True,
7115,128,"Papua New Guinea, who chose to field",Papua New Guinea,8463,8464,2017-12-08T09:30:00+0400,2017-12-08T23:00:00+0400,1512710000000.0,1512760000000.0,A,Hong Kong win by 93 runs,2nd ODI,Hong Kong win by 93 runs,ODI,"World Cricket League Championship, 2015-2017",50,,True,Hong Kong win by 93 runs
7037,376,"Sri Lanka, who chose to field",Sri Lanka,8469,8470,2017-12-10T11:30:00+0530,2017-12-10T23:00:00+0530,1512890000000.0,1512930000000.0,B,Sri Lanka won by 7 wickets,1st ODI,,ODI,India v Sri Lanka 2017,50,,True,
7181,104,"Afghanistan, who chose to bat",Afghanistan,8471,8472,2017-12-10T14:30:00+0400,2017-12-10T23:00:00+0400,1512900000000.0,1512930000000.0,B,Ireland won by 5 wickets (Ireland won the series 2-1),3rd ODI,Ireland won by 5 wickets (Ireland won the series 2-1),ODI,Afghanistan v Ireland 2017,50,,True,Ireland won by 5 wickets (Ireland won the series 2-1)
7038,449,"Sri Lanka, who chose to field",Sri Lanka,8479,8480,2017-12-13T11:30:00+0530,2017-12-13T23:00:00+0530,1513140000000.0,1513190000000.0,A,India won by 141 runs,2nd ODI,India won by 141 runs,ODI,India v Sri Lanka 2017,50,,True,India won by 141 runs
7039,6,"India, who chose to field",India,8499,8500,2017-12-17T13:30:00+0530,2017-12-17T23:00:00+0530,1513500000000.0,1513530000000.0,A,India won by 8 wickets (India won the series 2-1),3rd ODI,India won by 8 wickets (India won the series 2-1),ODI,India v Sri Lanka 2017,50,,True,India won by 8 wickets (India won the series 2-1)
6632,427,"New Zealand, who chose to field",New Zealand,8503,8504,2017-12-20T11:00:00+1300,2017-12-20T23:00:00+1300,1513720000000.0,1513760000000.0,A,New Zealand won by 5 wickets,1st ODI,,ODI,New Zealand v West Indies 2017,50,,True,
6633,89,"West Indies, who chose to field",West Indies,8519,8520,2017-12-23T11:00:00+1300,2017-12-23T23:00:00+1300,1513980000000.0,1514020000000.0,A,New Zealand won by 204 runs,2nd ODI,,ODI,New Zealand v West Indies 2017,50,,True,
6634,89,"New Zealand, who chose to bat",New Zealand,8531,8532,2017-12-26T11:00:00+1300,2017-12-26T23:00:00+1300,1514240000000.0,1514280000000.0,A,New Zealand won by 66 runs (DLS) (New Zealand won the series 3-0),3rd ODI,New Zealand won by 66 runs (DLS) (New Zealand won the series 3-0),ODI,New Zealand v West Indies 2017,50,,True,New Zealand won by 66 runs (DLS) (New Zealand won the series 3-0)
6639,113,"Pakistan, who chose to field",Pakistan,8585,8586,2018-01-06T11:00:00+1300,2018-01-06T23:00:00+1300,1515190000000.0,1515230000000.0,A,New Zealand won by 61 runs (DLS Method),1st ODI,New Zealand won by 61 runs (DLS Method),ODI,New Zealand v Pakistan 2018,50,,True,New Zealand won by 61 runs (DLS Method)
6640,93,"Pakistan, who chose to bat",Pakistan,8617,8618,2018-01-09T11:00:00+1300,2018-01-09T23:00:00+1300,1515450000000.0,1515490000000.0,A,New Zealand won by 8 wickets (DLS Method),2nd ODI,New Zealand won by 8 wickets (DLS Method),ODI,New Zealand v Pakistan 2018,50,,True,New Zealand won by 8 wickets (DLS Method)
7743,128,"Ireland, who chose to field",Ireland,8629,8630,2018-01-11T09:30:00+0400,2018-01-11T23:00:00+0400,1515650000000.0,1515700000000.0,B,Ireland win by 4 wickets,Match 1,Ireland won by 4 wickets,ODI,UAE Tri Series 2018,50,,True,Ireland won by 4 wickets
6641,94,"New Zealand, who chose to bat",New Zealand,8639,8640,2018-01-13T11:00:00+1300,2018-01-13T23:00:00+1300,1515790000000.0,1515840000000.0,A,New Zealand won by 183 runs,3rd ODI,,ODI,New Zealand v Pakistan 2018,50,,True,
7744,128,"Ireland, who chose to bat",Ireland,8649,8650,2018-01-13T09:30:00+0400,2018-01-13T23:00:00+0400,1515820000000.0,1515870000000.0,B,Ireland win by 67 runs,Match 2,,ODI,UAE Tri Series 2018,50,,True,
5644,51,"England, who chose to field",England,8665,8666,2018-01-14T14:20:00+1100,2018-01-14T23:00:00+1100,1515900000000.0,1515930000000.0,B,England won by 5 wickets,1st ODI,,ODI,Australia v England 2017,50,,True,
7716,123,"Bangladesh, who chose to field",Bangladesh,8673,8674,2018-01-15T12:00:00+0600,2018-01-15T23:00:00+0600,1516000000000.0,1516040000000.0,A,Bangladesh won by 8 wickets,Match 1,,ODI,Bangladesh Tri-Series 2018,50,,True,
6642,95,"Pakistan, who chose to bat",Pakistan,8679,8680,2018-01-16T14:00:00+1300,2018-01-16T23:00:00+1300,1516060000000.0,1516100000000.0,A,New Zealand won by 5 wickets,4th ODI,,ODI,New Zealand v Pakistan 2018,50,,True,
7745,128,"Ireland, who chose to field",Ireland,8683,8684,2018-01-16T09:30:00+0400,2018-01-16T23:00:00+0400,1516080000000.0,1516130000000.0,B,Ireland win by 6 wickets,Match 3,,ODI,UAE Tri Series 2018,50,,True,
7717,123,"Sri Lanka, who chose to field",Sri Lanka,8697,8698,2018-01-17T12:00:00+0600,2018-01-17T23:00:00+0600,1516170000000.0,1516210000000.0,B,Zimbabwe won by 12 runs,Match 2,,ODI,Bangladesh Tri-Series 2018,50,,True,
7746,128,"Ireland, who chose to bat",Ireland,8705,8706,2018-01-18T09:30:00+0400,2018-01-18T23:00:00+0400,1516250000000.0,1516300000000.0,A,Ireland win by 24 runs,Match 4,,ODI,UAE Tri Series 2018,50,,True,
6643,113,"New Zealand, who chose to bat",New Zealand,8713,8714,2018-01-19T11:00:00+1300,2018-01-19T23:00:00+1300,1516310000000.0,1516360000000.0,A,New Zealand won by 15 runs (New Zealand won the series 5-0),5th ODI,New Zealand won by 15 runs (New Zealand won the series 5-0),ODI,New Zealand v Pakistan 2018,50,,True,New Zealand won by 15 runs (New Zealand won the series 5-0)
5645,394,"Australia, who chose to bat",Australia,8717,8718,2018-01-19T13:20:00+1000,2018-01-19T23:00:00+1000,1516330000000.0,1516370000000.0,B,England won by 4 wickets,2nd ODI,,ODI,Australia v England 2017,50,,True,
7718,123,"Bangladesh, who chose to bat",Bangladesh,8719,8720,2018-01-19T12:00:00+0600,2018-01-19T23:00:00+0600,1516340000000.0,1516380000000.0,A,Bangladesh won by 163 runs,Match 3,,ODI,Bangladesh Tri-Series 2018,50,,True,
5646,48,"Australia, who chose to field",Australia,8735,8736,2018-01-21T14:20:00+1100,2018-01-21T23:00:00+1100,1516500000000.0,1516540000000.0,B,England won by 16 runs,3rd ODI,,ODI,Australia v England 2017,50,,True,
7747,128,"United Arab Emirates, who chose to field",United Arab Emirates,8737,8738,2018-01-21T09:30:00+0400,2018-01-21T23:00:00+0400,1516510000000.0,1516560000000.0,B,Scotland win by 31 runs,Match 5,,ODI,UAE Tri Series 2018,50,,True,
7719,123,"Zimbabwe, who chose to bat",Zimbabwe,8739,8740,2018-01-21T12:00:00+0600,2018-01-21T23:00:00+0600,1516510000000.0,1516550000000.0,A,Sri Lanka won by 5 wickets,Match 4,,ODI,Bangladesh Tri-Series 2018,50,,True,
7748,128,"Scotland, who chose to bat",Scotland,8757,8758,2018-01-23T09:30:00+0400,2018-01-23T23:00:00+0400,1516690000000.0,1516730000000.0,A,United Arab Emirates win by 4 wickets,Match 6,United Arab Emirates won by 4 wickets,ODI,UAE Tri Series 2018,50,,True,United Arab Emirates won by 4 wickets
7720,123,"Bangladesh, who chose to bat",Bangladesh,8759,8760,2018-01-23T12:00:00+0600,2018-01-23T23:00:00+0600,1516690000000.0,1516730000000.0,A,Bangladesh won by 91 runs,Match 5,,ODI,Bangladesh Tri-Series 2018,50,,True,
7721,123,"Bangladesh, who chose to bat",Bangladesh,8779,8780,2018-01-25T12:00:00+0600,2018-01-25T23:00:00+0600,1516860000000.0,1516900000000.0,B,Sri Lanka won by 10 wickets,Match 6,,ODI,Bangladesh Tri-Series 2018,50,,True,
5647,42,"Australia, who chose to field",Australia,8787,8788,2018-01-26T13:50:00+1030,2018-01-26T23:00:00+1030,1516940000000.0,1516970000000.0,A,Australia won by 3 wickets,4th ODI,,ODI,Australia v England 2017,50,,True,
7722,123,"Sri Lanka, who chose to bat",Sri Lanka,8797,8798,2018-01-27T12:00:00+0600,2018-01-27T23:00:00+0600,1517030000000.0,1517070000000.0,B,Sri Lanka won by 79 runs,Final,,ODI,Bangladesh Tri-Series 2018,50,,True,
5648,458,"Australia, who chose to field",Australia,8807,8808,2018-01-28T11:20:00+0800,2018-01-28T23:00:00+0800,1517110000000.0,1517150000000.0,B,England won by 12 runs,5th ODI,,ODI,Australia v England 2017,50,,True,
7016,23,"South Africa, who chose to bat",South Africa,8823,8824,2018-02-01T13:00:00+0200,2018-02-01T23:00:00+0200,1517480000000.0,1517520000000.0,B,India won by 6 wickets,1st ODI,,ODI,South Africa v India 2018,50,,True,
7017,24,"India, who chose to field",India,8835,8836,2018-02-04T10:00:00+0200,2018-02-04T23:00:00+0200,1517730000000.0,1517780000000.0,B,India won by 9 wickets,2nd ODI,,ODI,South Africa v India 2018,50,,True,
7018,21,"South Africa, who chose to field",South Africa,8845,8846,2018-02-07T13:00:00+0200,2018-02-07T23:00:00+0200,1518000000000.0,1518040000000.0,B,India won by 124 runs,3rd ODI,,ODI,South Africa v India 2018,50,,True,
7215,104,"Afghanistan, who chose to bat",Afghanistan,8855,8856,2018-02-09T14:30:00+0400,2018-02-09T23:00:00+0400,1518170000000.0,1518200000000.0,A,Afghanistan won by 154 runs,1st ODI,,ODI,Afghanistan v Zimbabwe 2018,50,,True,
7019,26,"India, who chose to bat",India,8859,8860,2018-02-10T13:00:00+0200,2018-02-10T23:00:00+0200,1518260000000.0,1518300000000.0,A,South Africa won by 5 wickets (DLS method),4th ODI,South Africa won by 5 wickets (DLS method),ODI,South Africa v India 2018,50,,True,South Africa won by 5 wickets (DLS method)
7216,104,"Zimbabwe, who chose to bat",Zimbabwe,8861,8862,2018-02-11T14:30:00+0400,2018-02-11T23:00:00+0400,1518350000000.0,1518380000000.0,B,Zimbabwe won by 154 runs,2nd ODI,,ODI,Afghanistan v Zimbabwe 2018,50,,True,
7217,104,"Zimbabwe, who chose to bat",Zimbabwe,8867,8868,2018-02-13T14:30:00+0400,2018-02-13T23:00:00+0400,1518520000000.0,1518550000000.0,A,Afghanistan won by 6 wickets,3rd ODI,,ODI,Afghanistan v Zimbabwe 2018,50,,True,
7020,22,"South Africa, who chose to field",South Africa,8869,8870,2018-02-13T13:00:00+0200,2018-02-13T23:00:00+0200,1518520000000.0,1518560000000.0,B,India won by 73 runs,5th ODI,,ODI,South Africa v India 2018,50,,True,
7218,104,"Zimbabwe, who chose to bat",Zimbabwe,8887,8888,2018-02-16T14:30:00+0400,2018-02-16T23:00:00+0400,1518780000000.0,1518810000000.0,A,Afghanistan won by 10 wickets,4th ODI,,ODI,Afghanistan v Zimbabwe 2018,50,,True,
7021,24,"India, who chose to field",India,8889,8890,2018-02-16T13:00:00+0200,2018-02-16T23:00:00+0200,1518780000000.0,1518810000000.0,B,India won by 8 wickets (India won the series 5-1),6th ODI,India won by 8 wickets (India won the series 5-1),ODI,South Africa v India 2018,50,,True,India won by 8 wickets (India won the series 5-1)
7219,104,"Afghanistan, who chose to bat",Afghanistan,8907,8908,2018-02-19T14:30:00+0400,2018-02-19T23:00:00+0400,1519040000000.0,1519070000000.0,A,Afghanistan won by 146 runs,5th ODI,,ODI,Afghanistan v Zimbabwe 2018,50,,True,
6521,95,"New Zealand, who chose to field",New Zealand,8933,8934,2018-02-25T14:00:00+1300,2018-02-25T23:00:00+1300,1519520000000.0,1519550000000.0,A,New Zealand won by 3 wickets,1st ODI,,ODI,New Zealand v England 2018,50,,True,
6522,132,"England, who chose to field",England,8951,8952,2018-02-28T14:00:00+1300,2018-02-28T23:00:00+1300,1519780000000.0,1519810000000.0,B,England won by 6 wickets,2nd ODI,,ODI,New Zealand v England 2018,50,,True,
6523,115,"New Zealand, who chose to field",New Zealand,8985,8986,2018-03-03T14:00:00+1300,2018-03-03T23:00:00+1300,1520040000000.0,1520070000000.0,B,England won by 4 runs,3rd ODI,,ODI,New Zealand v England 2018,50,,True,
7791,84,"Papua New Guinea, who chose to field",Papua New Guinea,8995,8996,2018-03-04T09:30:00+0200,2018-03-04T23:00:00+0200,1520150000000.0,1520200000000.0,B,United Arab Emirates won by 56 runs (DLS Method),Match 1,United Arab Emirates won by 56 runs (DLS Method),ODI,ICC Cricket World Cup Qualifier 2018,50,,True,United Arab Emirates won by 56 runs (DLS Method)
7794,467,"Scotland, who chose to field",Scotland,8999,9000,2018-03-04T09:30:00+0200,2018-03-04T23:00:00+0200,1520150000000.0,1520200000000.0,B,Scotland won by 7 wickets,Match 4,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7795,84,"Ireland, who chose to field",Ireland,9009,9010,2018-03-06T09:30:00+0200,2018-03-06T23:00:00+0200,1520320000000.0,1520370000000.0,B,Ireland won by 4 wickets,Match 5,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7796,465,"West Indies, who chose to bat",West Indies,9013,9014,2018-03-06T09:30:00+0200,2018-03-06T23:00:00+0200,1520320000000.0,1520370000000.0,A,West Indies won by 60 runs,Match 6,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7797,74,"Zimbabwe, who chose to bat",Zimbabwe,9011,9012,2018-03-06T09:30:00+0200,2018-03-06T23:00:00+0200,1520320000000.0,1520370000000.0,A,Zimbabwe won by 2 runs,Match 7,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7798,467,"Scotland, who chose to field",Scotland,9015,9016,2018-03-06T09:30:00+0200,2018-03-06T23:00:00+0200,1520320000000.0,1520370000000.0,A,Scotland won by 4 wickets,Match 8,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
6524,94,"New Zealand, who chose to field",New Zealand,9021,9022,2018-03-07T11:00:00+1300,2018-03-07T23:00:00+1300,1520370000000.0,1520420000000.0,A,New Zealand won by 5 wickets,4th ODI,,ODI,New Zealand v England 2018,50,,True,
7800,465,"Papua New Guinea, who chose to bat",Papua New Guinea,9029,9030,2018-03-08T09:30:00+0200,2018-03-08T23:00:00+0200,1520490000000.0,1520540000000.0,A,West Indies won by 6 wickets,Match 10,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7802,467,"Afghanistan, who chose to field",Afghanistan,9035,9036,2018-03-08T09:30:00+0200,2018-03-08T23:00:00+0200,1520490000000.0,1520540000000.0,B,Hong Kong won by 30 runs (DLS Method),Match 12,Hong Kong won by 30 runs (DLS Method),ODI,ICC Cricket World Cup Qualifier 2018,50,,True,Hong Kong won by 30 runs (DLS Method)
6525,89,"England, who chose to field",England,9049,9050,2018-03-10T11:00:00+1300,2018-03-10T23:00:00+1300,1520630000000.0,1520680000000.0,B,England won by 7 wickets (England won the series 3-2),5th ODI,England won by 7 wickets (England won the series 3-2),ODI,New Zealand v England 2018,50,,True,England won by 7 wickets (England won the series 3-2)
7803,84,"Ireland, who chose to field",Ireland,9051,9052,2018-03-10T09:30:00+0200,2018-03-10T23:00:00+0200,1520670000000.0,1520720000000.0,A,West Indies won by 52 runs,Match 13,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7805,74,"Hong Kong, who chose to field",Hong Kong,9053,9054,2018-03-10T09:30:00+0200,2018-03-10T23:00:00+0200,1520670000000.0,1520720000000.0,A,Zimbabwe won by 89 runs,Match 15,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7808,465,"United Arab Emirates, who chose to field",United Arab Emirates,9413,9414,2018-03-12T09:30:00+0200,2018-03-12T23:00:00+0200,1520840000000.0,1520890000000.0,A,Ireland won by 226 runs (DLS Method),Match 18,Ireland won by 226 runs (DLS Method),ODI,ICC Cricket World Cup Qualifier 2018,50,,True,Ireland won by 226 runs (DLS Method)
7810,74,"Zimbabwe, who chose to bat",Zimbabwe,9417,9418,2018-03-12T09:30:00+0200,2018-03-12T23:00:00+0200,1520840000000.0,1520890000000.0,T,Match tied,Match 20,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7811,84,"West Indies, who chose to bat",West Indies,9441,9442,2018-03-15T09:30:00+0200,2018-03-15T23:00:00+0200,1521100000000.0,1521150000000.0,B,Afghanistan won by 3 wickets,Super Sixes Match 1,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7812,74,"Scotland, who chose to bat",Scotland,9443,9444,2018-03-15T09:30:00+0200,2018-03-15T23:00:00+0200,1521100000000.0,1521150000000.0,B,Scotland won by 73 runs,Super Sixes Match 2,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7815,84,"Ireland, who chose to field",Ireland,9455,9456,2018-03-16T09:30:00+0200,2018-03-16T23:00:00+0200,1521190000000.0,1521230000000.0,B,Zimbabwe won by 107 runs,Super Sixes Match 3,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7816,465,"Papua New Guinea, who chose to bat",Papua New Guinea,9465,9466,2018-03-17T09:30:00+0200,2018-03-17T23:00:00+0200,1521270000000.0,1521320000000.0,A,Papua New Guinea won by 58 runs,9th/10th Play Off,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7818,84,"Scotland, who chose to field",Scotland,9471,9472,2018-03-18T09:30:00+0200,2018-03-18T23:00:00+0200,1521360000000.0,1521410000000.0,A,Ireland won by 25 runs,Super Sixes Match 4,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7819,84,"Zimbabwe, who chose to bat",Zimbabwe,9479,9480,2018-03-19T09:30:00+0200,2018-03-19T23:00:00+0200,1521440000000.0,1521490000000.0,A,West Indies won by 4 wickets,Super Sixes Match 5,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7820,465,"United Arab Emirates, who chose to bat",United Arab Emirates,9481,9482,2018-03-20T09:30:00+0200,2018-03-20T23:00:00+0200,1521530000000.0,1521580000000.0,B,Afghanistan won by 5 wickets,Super Sixes Match 6,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
7821,84,"Scotland, who chose to field",Scotland,9487,9488,2018-03-21T09:30:00+0200,2018-03-21T23:00:00+0200,1521620000000.0,1521670000000.0,A,West Indies won by 5 runs (DLS Method),Super Sixes Match 7,West Indies won by 5 runs (DLS Method),ODI,ICC Cricket World Cup Qualifier 2018,50,,True,West Indies won by 5 runs (DLS Method)
7822,84,"Zimbabwe, who chose to field",Zimbabwe,9497,9498,2018-03-22T09:30:00+0200,2018-03-22T23:00:00+0200,1521700000000.0,1521750000000.0,A,United Arab Emirates won by 3 runs (DLS method),Super Sixes Match 8,United Arab Emirates won by 3 runs (DLS method),ODI,ICC Cricket World Cup Qualifier 2018,50,,True,United Arab Emirates won by 3 runs (DLS method)
7823,84,"Ireland, who chose to bat",Ireland,9503,9504,2018-03-23T09:30:00+0200,2018-03-23T23:00:00+0200,1521790000000.0,1521840000000.0,B,Afghanistan won by 5 wickets,Super Sixes Match 9,Afghanistan win by 5 wickets,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,Afghanistan win by 5 wickets
7824,84,"West Indies, who chose to bat",West Indies,9509,9510,2018-03-25T09:30:00+0200,2018-03-25T23:00:00+0200,1521960000000.0,1522010000000.0,B,Afghanistan won by 7 wickets,Final,,ODI,ICC Cricket World Cup Qualifier 2018,50,,True,
6794,393,"England, who chose to field",England,10068,10069,2018-06-10T11:00:00+0100,2018-06-10T23:00:00+0100,1528620000000.0,1528670000000.0,A,Scotland won by 6 runs,Only ODI,Scotland win by 6 runs,ODI,Scotland v England 2018,50,,True,Scotland win by 6 runs
6796,82,"Australia, who chose to bat",Australia,10076,10077,2018-06-13T13:00:00+0100,2018-06-13T23:00:00+0100,1528890000000.0,1528930000000.0,A,England won by 3 wickets,1st ODI,England win by 3 wickets,ODI,England v Australia 2018,50,,True,England win by 3 wickets
6797,68,"Australia, who chose to field",Australia,10092,10093,2018-06-16T11:00:00+0100,2018-06-16T23:00:00+0100,1529140000000.0,1529190000000.0,A,England won by 38 runs,2nd ODI,England win by 38 runs,ODI,England v Australia 2018,50,,True,England win by 38 runs
6798,70,"Australia, who chose to field",Australia,10110,10111,2018-06-19T14:00:00+0100,2018-06-19T23:00:00+0100,1529410000000.0,1529450000000.0,A,England won by 242 runs,3rd ODI,,ODI,England v Australia 2018,50,,True,
6799,38,"Australia, who chose to bat",Australia,10139,10140,2018-06-21T14:00:00+0100,2018-06-21T23:00:00+0100,1529590000000.0,1529620000000.0,A,England won by 6 wickets,4th ODI,England win by 6 wickets,ODI,England v Australia 2018,50,,True,England win by 6 wickets
6800,39,"Australia, who chose to bat",Australia,10153,10154,2018-06-24T11:00:00+0100,2018-06-24T23:00:00+0100,1529830000000.0,1529880000000.0,A,England won by 1 wicket,5th ODI,England win by 1 wicket,ODI,England v Australia 2018,50,,True,England win by 1 wicket
6806,70,"India, who chose to field",India,10294,10293,2018-07-12T12:30:00+0100,2018-07-12T23:00:00+0100,1531400000000.0,1531430000000.0,B,India won by 8 wickets,1st ODI,,ODI,England v India 2018,50,,True,
8147,74,"Zimbabwe, who chose to field",Zimbabwe,10301,10302,2018-07-13T09:15:00+0200,2018-07-13T23:00:00+0200,1531470000000.0,1531520000000.0,B,Pakistan won by 201 runs,1st ODI,Pakistan win by 201 runs,ODI,Zimbabwe v Pakistan 2018,50,,True,Pakistan win by 201 runs
6807,71,"England, who chose to bat",England,10321,10322,2018-07-14T11:00:00+0100,2018-07-14T23:00:00+0100,1531560000000.0,1531610000000.0,A,England won by 86 runs,2nd ODI,,ODI,England v India 2018,50,,True,
8148,74,"Zimbabwe, who chose to bat",Zimbabwe,10329,10330,2018-07-16T09:15:00+0200,2018-07-16T23:00:00+0200,1531730000000.0,1531770000000.0,B,Pakistan won by 9 wickets,2nd ODI,Pakistan win by 9 wickets,ODI,Zimbabwe v Pakistan 2018,50,,True,Pakistan win by 9 wickets
6808,73,"England, who chose to field",England,10340,10339,2018-07-17T12:30:00+0100,2018-07-17T23:00:00+0100,1531830000000.0,1531860000000.0,A,England won by 8 wickets,3rd ODI,,ODI,England v India 2018,50,,True,
8149,74,"Zimbabwe, who chose to bat",Zimbabwe,10343,10344,2018-07-18T09:15:00+0200,2018-07-18T23:00:00+0200,1531900000000.0,1531950000000.0,B,Pakistan won by 9 wickets,3rd ODI,Pakistan win by 9 wickets,ODI,Zimbabwe v Pakistan 2018,50,,True,Pakistan win by 9 wickets
8150,74,"Pakistan, who chose to bat",Pakistan,10353,10354,2018-07-20T09:15:00+0200,2018-07-20T23:00:00+0200,1532070000000.0,1532120000000.0,B,Pakistan won by 244 runs,4th ODI,Pakistan win by 244 runs,ODI,Zimbabwe v Pakistan 2018,50,,True,Pakistan win by 244 runs
8151,74,"Pakistan, who chose to bat",Pakistan,10373,10374,2018-07-22T09:15:00+0200,2018-07-22T23:00:00+0200,1532240000000.0,1532290000000.0,B,Pakistan won by 131 runs,5th ODI,Pakistan win by 131 runs,ODI,Zimbabwe v Pakistan 2018,50,,True,Pakistan win by 131 runs
8331,99,"Bangladesh, who chose to bat",Bangladesh,10397,10398,2018-07-22T09:30:00-0400,2018-07-22T23:00:00-0400,1532270000000.0,1532310000000.0,B,Bangladesh won by 48 runs,1st ODI,Bangladesh win by 48 runs,ODI,Windies v Bangladesh 2018,50,,True,Bangladesh win by 48 runs
8332,99,"Bangladesh, who chose to field",Bangladesh,10405,10406,2018-07-25T14:30:00-0400,2018-07-25T23:00:00-0400,1532540000000.0,1532570000000.0,A,Windies won by 3 runs,2nd ODI,Windies win by 3 runs,ODI,Windies v Bangladesh 2018,50,,True,Windies win by 3 runs
8333,225,"Bangladesh, who chose to bat",Bangladesh,10431,10432,2018-07-28T09:30:00-0400,2018-07-28T23:00:00-0400,1532780000000.0,1532830000000.0,B,Bangladesh won by 18 runs,3rd ODI,Bangladesh win by 18 runs,ODI,Windies v Bangladesh 2018,50,,True,Bangladesh win by 18 runs
8113,126,"Sri Lanka, who chose to bat",Sri Lanka,10435,10436,2018-07-29T09:45:00+0530,2018-07-29T23:00:00+0530,1532840000000.0,1532890000000.0,B,South Africa won by 5 wickets,1st ODI,South Africa win by 5 wickets,ODI,Sri Lanka v South Africa 2018,50,,True,South Africa win by 5 wickets
8114,126,"Sri Lanka, who chose to bat",Sri Lanka,10459,10460,2018-08-01T14:30:00+0530,2018-08-01T23:00:00+0530,1533110000000.0,1533140000000.0,B,South Africa won by 4 wickets,2nd ODI,South Africa win by 4 wickets,ODI,Sri Lanka v South Africa 2018,50,,True,South Africa win by 4 wickets
8368,77,"Netherlands, who chose to bat",Netherlands,10461,10462,2018-08-01T11:00:00+0200,2018-08-01T23:00:00+0200,1533110000000.0,1533160000000.0,A,Netherlands win by 55 runs,1st ODI,Netherlands win by 55 runs,ODI,Netherlands v Nepal 2018,50,,True,Netherlands win by 55 runs
8369,77,"Nepal, who chose to bat",Nepal,10483,10484,2018-08-03T11:00:00+0200,2018-08-03T23:00:00+0200,1533290000000.0,1533330000000.0,B,Nepal win by 1 run,2nd ODI,Nepal win by 1 run,ODI,Netherlands v Nepal 2018,50,,True,Nepal win by 1 run
8115,35,"Sri Lanka, who chose to field",Sri Lanka,10509,10510,2018-08-05T10:00:00+0530,2018-08-05T23:00:00+0530,1533440000000.0,1533490000000.0,B,South Africa won by 78 runs,3rd ODI,South Africa win by 78 runs,ODI,Sri Lanka v South Africa 2018,50,,True,South Africa win by 78 runs
